r,k,s,t,c
0.0243,2.45,2.848,0.112328767,0.6433
0.0243,2.455,2.777,0.112328767,0.4454
0.0243,2.46,2.965,0.112328767,0.5213
0.0243,2.495,2.186,0.112328767,0.0096
0.0243,2.495,2.226,0.112328767,0.0018
0.0243,2.495,2.23,0.112328767,0.0048
0.0243,2.5,1.931,0.112328767,0.0015
0.0243,2.5,1.975,0.112328767,0.0112
0.0243,2.5,2.186,0.112328767,0.0096
0.0243,2.5,2.21,0.112328767,0.0373
0.0243,2.5,2.225,0.112328767,0.0596
0.0243,2.5,2.226,0.112328767,0.0017
0.0243,2.5,2.23,0.112328767,0.0043
0.0243,2.5,2.242,0.112328767,0.0019
0.0243,2.5,2.244,0.112328767,0.003
0.0243,2.5,2.269,0.112328767,0.0536
0.0243,2.5,2.289,0.112328767,0.0993
0.0243,2.5,2.327,0.112328767,0.0107
0.0243,2.5,2.334,0.112328767,0.0691
0.0243,2.5,2.335,0.112328767,0.0308
0.0243,2.5,2.367,0.112328767,0.0656
0.0243,2.5,2.379,0.112328767,0.0669
0.0243,2.5,2.388,0.112328767,0.1506
0.0243,2.5,2.414,0.112328767,0.0495
0.0243,2.5,2.417,0.112328767,0.0839
0.0243,2.5,2.417,0.112328767,0.0845
0.0243,2.5,2.499,0.112328767,0.1437
0.0243,2.5,2.512,0.112328767,0.1635
0.0243,2.5,2.526,0.112328767,0.115
0.0243,2.5,2.54,0.112328767,0.2716
0.0243,2.5,2.581,0.112328767,0.204
0.0243,2.5,2.594,0.112328767,0.212
0.0243,2.5,2.646,0.112328767,0.2695
0.0243,2.5,2.667,0.112328767,0.2571
0.0243,2.5,2.73,0.112328767,0.2914
0.0243,2.5,2.751,0.112328767,0.3129
0.0243,2.5,2.812,0.112328767,0.358
0.0243,2.5,2.848,0.112328767,0.5969
0.0243,2.5,2.865,0.112328767,0.4315
0.0243,2.5,2.915,0.112328767,0.6688
0.0243,2.504,2.777,0.112328767,0.3956
0.0243,2.509,2.965,0.112328767,0.4695
0.0243,2.549,2.414,0.112328767,0.0312
0.0243,2.549,2.417,0.112328767,0.0658
0.0243,2.549,2.526,0.112328767,0.0862
0.0243,2.549,2.73,0.112328767,0.2485
0.0243,2.55,1.931,0.112328767,0.0012
0.0243,2.55,1.975,0.112328767,0.0082
0.0243,2.55,2.186,0.112328767,0.007
0.0243,2.55,2.225,0.112328767,0.0404
0.0243,2.55,2.226,0.112328767,0.0014
0.0243,2.55,2.23,0.112328767,0.0027
0.0243,2.55,2.269,0.112328767,0.0365
0.0243,2.55,2.289,0.112328767,0.081
0.0243,2.55,2.327,0.112328767,0.0048
0.0243,2.55,2.334,0.112328767,0.0522
0.0243,2.55,2.335,0.112328767,0.018
0.0243,2.55,2.367,0.112328767,0.0479
0.0243,2.55,2.379,0.112328767,0.0473
0.0243,2.55,2.388,0.112328767,0.1265
0.0243,2.55,2.414,0.112328767,0.0302
0.0243,2.55,2.417,0.112328767,0.0595
0.0243,2.55,2.499,0.112328767,0.1047
0.0243,2.55,2.512,0.112328767,0.1188
0.0243,2.55,2.526,0.112328767,0.0862
0.0243,2.55,2.54,0.112328767,0.2444
0.0243,2.55,2.581,0.112328767,0.161
0.0243,2.55,2.594,0.112328767,0.1687
0.0243,2.55,2.646,0.112328767,0.2267
0.0243,2.55,2.667,0.112328767,0.2188
0.0243,2.55,2.73,0.112328767,0.2482
0.0243,2.55,2.751,0.112328767,0.2661
0.0243,2.55,2.812,0.112328767,0.308
0.0243,2.55,2.848,0.112328767,0.5484
0.0243,2.55,2.865,0.112328767,0.385
0.0243,2.55,2.915,0.112328767,0.6135
0.0243,2.553,2.777,0.112328767,0.3472
0.0243,2.558,2.965,0.112328767,0.4196
0.0243,2.598,2.414,0.112328767,0.0193
0.0243,2.598,2.417,0.112328767,0.0494
0.0243,2.598,2.526,0.112328767,0.0623
0.0243,2.598,2.73,0.112328767,0.2072
0.0243,2.6,1.931,0.112328767,0.0012
0.0243,2.6,1.975,0.112328767,0.006
0.0243,2.6,2.289,0.112328767,0.0679
0.0243,2.6,2.334,0.112328767,0.0389
0.0243,2.6,2.335,0.112328767,0.0107
0.0243,2.6,2.367,0.112328767,0.0343
0.0243,2.6,2.379,0.112328767,0.0331
0.0243,2.6,2.388,0.112328767,0.1045
0.0243,2.6,2.414,0.112328767,0.0182
0.0243,2.6,2.417,0.112328767,0.0404
0.0243,2.6,2.499,0.112328767,0.0719
0.0243,2.6,2.512,0.112328767,0.0801
0.0243,2.6,2.526,0.112328767,0.0616
0.0243,2.6,2.54,0.112328767,0.21
0.0243,2.6,2.578,0.112328767,0.1465
0.0243,2.6,2.581,0.112328767,0.1243
0.0243,2.6,2.594,0.112328767,0.1304
0.0243,2.6,2.627,0.112328767,0.1919
0.0243,2.6,2.646,0.112328767,0.1865
0.0243,2.6,2.667,0.112328767,0.183
0.0243,2.6,2.73,0.112328767,0.206
0.0243,2.6,2.751,0.112328767,0.2215
0.0243,2.6,2.753,0.112328767,0.1603
0.0243,2.6,2.812,0.112328767,0.2598
0.0243,2.6,2.836,0.112328767,0.2753
0.0243,2.6,2.848,0.112328767,0.5038
0.0243,2.6,2.865,0.112328767,0.3394
0.0243,2.6,2.915,0.112328767,0.5641
0.0243,2.602,2.777,0.112328767,0.2973
0.0243,2.607,2.965,0.112328767,0.3702
0.0243,2.647,2.417,0.112328767,0.0369
0.0243,2.647,2.526,0.112328767,0.0436
0.0243,2.647,2.73,0.112328767,0.1681
0.0243,2.65,1.931,0.112328767,0.0012
0.0243,2.65,2.289,0.112328767,0.0558
0.0243,2.65,2.334,0.112328767,0.029
0.0243,2.65,2.367,0.112328767,0.0248
0.0243,2.65,2.379,0.112328767,0.0213
0.0243,2.65,2.388,0.112328767,0.0854
0.0243,2.65,2.414,0.112328767,0.0099
0.0243,2.65,2.417,0.112328767,0.0254
0.0243,2.65,2.499,0.112328767,0.0457
0.0243,2.65,2.512,0.112328767,0.05
0.0243,2.65,2.526,0.112328767,0.0416
0.0243,2.65,2.54,0.112328767,0.1825
0.0243,2.65,2.578,0.112328767,0.1057
0.0243,2.65,2.581,0.112328767,0.091
0.0243,2.65,2.594,0.112328767,0.0967
0.0243,2.65,2.627,0.112328767,0.144
0.0243,2.65,2.646,0.112328767,0.149
0.0243,2.65,2.667,0.112328767,0.151
0.0243,2.65,2.73,0.112328767,0.1677
0.0243,2.65,2.751,0.112328767,0.1795
0.0243,2.65,2.753,0.112328767,0.123
0.0243,2.65,2.788,0.112328767,0.2637
0.0243,2.65,2.812,0.112328767,0.2152
0.0243,2.65,2.836,0.112328767,0.2352
0.0243,2.65,2.848,0.112328767,0.4639
0.0243,2.65,2.865,0.112328767,0.2968
0.0243,2.65,2.915,0.112328767,0.5296
0.0243,2.65,2.997,0.112328767,0.4674
0.0243,2.651,2.594,0.112328767,0.0957
0.0243,2.651,2.777,0.112328767,0.248
0.0243,2.657,2.965,0.112328767,0.3204
0.0243,2.696,2.417,0.112328767,0.0271
0.0243,2.696,2.526,0.112328767,0.0287
0.0243,2.696,2.73,0.112328767,0.135
0.0243,2.7,2.289,0.112328767,0.0458
0.0243,2.7,2.334,0.112328767,0.0207
0.0243,2.7,2.367,0.112328767,0.0166
0.0243,2.7,2.379,0.112328767,0.014
0.0243,2.7,2.388,0.112328767,0.0705
0.0243,2.7,2.414,0.112328767,0.0054
0.0243,2.7,2.417,0.112328767,0.0156
0.0243,2.7,2.499,0.112328767,0.0287
0.0243,2.7,2.512,0.112328767,0.0295
0.0243,2.7,2.526,0.112328767,0.0278
0.0243,2.7,2.54,0.112328767,0.157
0.0243,2.7,2.578,0.112328767,0.0719
0.0243,2.7,2.581,0.112328767,0.0631
0.0243,2.7,2.594,0.112328767,0.0667
0.0243,2.7,2.627,0.112328767,0.1005
0.0243,2.7,2.646,0.112328767,0.1162
0.0243,2.7,2.667,0.112328767,0.1247
0.0243,2.7,2.73,0.112328767,0.1327
0.0243,2.7,2.751,0.112328767,0.1429
0.0243,2.7,2.753,0.112328767,0.0906
0.0243,2.7,2.777,0.112328767,0.1994
0.0243,2.7,2.788,0.112328767,0.2184
0.0243,2.7,2.812,0.112328767,0.1706
0.0243,2.7,2.836,0.112328767,0.1989
0.0243,2.7,2.848,0.112328767,0.4222
0.0243,2.7,2.859,0.112328767,0.2298
0.0243,2.7,2.865,0.112328767,0.2566
0.0243,2.7,2.869,0.112328767,0.1819
0.0243,2.7,2.915,0.112328767,0.4769
0.0243,2.7,2.937,0.112328767,0.2475
0.0243,2.7,2.997,0.112328767,0.4185
0.0243,2.7,2.998,0.112328767,0.3581
0.0243,2.706,2.869,0.112328767,0.1741
0.0243,2.706,2.965,0.112328767,0.2721
0.0243,2.745,2.417,0.112328767,0.0188
0.0243,2.745,2.526,0.112328767,0.0193
0.0243,2.745,2.73,0.112328767,0.1053
0.0243,2.749,2.594,0.112328767,0.046
0.0243,2.749,2.777,0.112328767,0.1525
0.0243,2.75,2.289,0.112328767,0.037
0.0243,2.75,2.334,0.112328767,0.0141
0.0243,2.75,2.367,0.112328767,0.0109
0.0243,2.75,2.379,0.112328767,0.0085
0.0243,2.75,2.388,0.112328767,0.0578
0.0243,2.75,2.512,0.112328767,0.0169
0.0243,2.75,2.526,0.112328767,0.0178
0.0243,2.75,2.54,0.112328767,0.1368
0.0243,2.75,2.578,0.112328767,0.0456
0.0243,2.75,2.581,0.112328767,0.0412
0.0243,2.75,2.594,0.112328767,0.045
0.0243,2.75,2.627,0.112328767,0.0629
0.0243,2.75,2.646,0.112328767,0.089
0.0243,2.75,2.667,0.112328767,0.1003
0.0243,2.75,2.73,0.112328767,0.1024
0.0243,2.75,2.75,0.112328767,0.1348
0.0243,2.75,2.751,0.112328767,0.1101
0.0243,2.75,2.753,0.112328767,0.065
0.0243,2.75,2.788,0.112328767,0.1756
0.0243,2.75,2.812,0.112328767,0.1349
0.0243,2.75,2.831,0.112328767,0.1004
0.0243,2.75,2.836,0.112328767,0.1665
0.0243,2.75,2.848,0.112328767,0.3821
0.0243,2.75,2.859,0.112328767,0.1897
0.0243,2.75,2.865,0.112328767,0.2205
0.0243,2.75,2.869,0.112328767,0.14
0.0243,2.75,2.915,0.112328767,0.4427
0.0243,2.75,2.937,0.112328767,0.1988
0.0243,2.75,2.997,0.112328767,0.3706
0.0243,2.75,2.998,0.112328767,0.311
0.0243,2.75,3.01,0.112328767,0.311
0.0243,2.755,2.831,0.112328767,0.097
0.0243,2.755,2.869,0.112328767,0.1359
0.0243,2.755,2.937,0.112328767,0.194
0.0243,2.755,2.965,0.112328767,0.224
0.0243,2.794,2.417,0.112328767,0.0132
0.0243,2.794,2.526,0.112328767,0.0121
0.0243,2.798,2.594,0.112328767,0.0294
0.0243,2.798,2.777,0.112328767,0.1065
0.0243,2.8,2.289,0.112328767,0.0316
0.0243,2.8,2.334,0.112328767,0.0104
0.0243,2.8,2.367,0.112328767,0.008
0.0243,2.8,2.388,0.112328767,0.0468
0.0243,2.8,2.512,0.112328767,0.0091
0.0243,2.8,2.54,0.112328767,0.1145
0.0243,2.8,2.578,0.112328767,0.0289
0.0243,2.8,2.581,0.112328767,0.0252
0.0243,2.8,2.594,0.112328767,0.0284
0.0243,2.8,2.627,0.112328767,0.0374
0.0243,2.8,2.646,0.112328767,0.0686
0.0243,2.8,2.667,0.112328767,0.0804
0.0243,2.8,2.73,0.112328767,0.0776
0.0243,2.8,2.75,0.112328767,0.0981
0.0243,2.8,2.751,0.112328767,0.0831
0.0243,2.8,2.753,0.112328767,0.0431
0.0243,2.8,2.788,0.112328767,0.1365
0.0243,2.8,2.812,0.112328767,0.1015
0.0243,2.8,2.831,0.112328767,0.07
0.0243,2.8,2.836,0.112328767,0.1346
0.0243,2.8,2.848,0.112328767,0.3422
0.0243,2.8,2.859,0.112328767,0.1527
0.0243,2.8,2.865,0.112328767,0.1849
0.0243,2.8,2.869,0.112328767,0.1073
0.0243,2.8,2.878,0.112328767,0.0967
0.0243,2.8,2.915,0.112328767,0.3879
0.0243,2.8,2.937,0.112328767,0.1521
0.0243,2.8,2.997,0.112328767,0.3215
0.0243,2.8,2.998,0.112328767,0.264
0.0243,2.8,3.01,0.112328767,0.2611
0.0243,2.8,3.036,0.112328767,0.255
0.0243,2.804,2.831,0.112328767,0.0696
0.0243,2.804,2.869,0.112328767,0.1017
0.0243,2.804,2.937,0.112328767,0.149
0.0243,2.804,2.965,0.112328767,0.178
0.0243,2.843,2.417,0.112328767,0.0093
0.0243,2.847,2.594,0.112328767,0.0181
0.0243,2.847,2.75,0.112328767,0.0705
0.0243,2.847,2.777,0.112328767,0.0686
0.0243,2.85,2.289,0.112328767,0.026
0.0243,2.85,2.334,0.112328767,0.0071
0.0243,2.85,2.367,0.112328767,0.005
0.0243,2.85,2.388,0.112328767,0.0374
0.0243,2.85,2.512,0.112328767,0.0049
0.0243,2.85,2.54,0.112328767,0.1003
0.0243,2.85,2.578,0.112328767,0.0181
0.0243,2.85,2.581,0.112328767,0.0139
0.0243,2.85,2.594,0.112328767,0.0176
0.0243,2.85,2.627,0.112328767,0.0201
0.0243,2.85,2.646,0.112328767,0.0492
0.0243,2.85,2.667,0.112328767,0.0642
0.0243,2.85,2.73,0.112328767,0.0579
0.0243,2.85,2.75,0.112328767,0.0686
0.0243,2.85,2.751,0.112328767,0.0608
0.0243,2.85,2.753,0.112328767,0.028
0.0243,2.85,2.788,0.112328767,0.1025
0.0243,2.85,2.812,0.112328767,0.0729
0.0243,2.85,2.831,0.112328767,0.0475
0.0243,2.85,2.836,0.112328767,0.115
0.0243,2.85,2.848,0.112328767,0.3091
0.0243,2.85,2.859,0.112328767,0.1205
0.0243,2.85,2.865,0.112328767,0.1547
0.0243,2.85,2.869,0.112328767,0.0746
0.0243,2.85,2.878,0.112328767,0.0673
0.0243,2.85,2.915,0.112328767,0.3543
0.0243,2.85,2.937,0.112328767,0.1094
0.0243,2.85,2.997,0.112328767,0.2734
0.0243,2.85,2.998,0.112328767,0.2213
0.0243,2.85,3.01,0.112328767,0.2142
0.0243,2.85,3.036,0.112328767,0.21
0.0243,2.853,2.831,0.112328767,0.047
0.0243,2.853,2.869,0.112328767,0.0735
0.0243,2.853,2.937,0.112328767,0.1076
0.0243,2.853,2.965,0.112328767,0.1353
0.0243,2.892,2.417,0.112328767,0.0062
0.0243,2.896,2.594,0.112328767,0.0108
0.0243,2.896,2.75,0.112328767,0.0472
0.0243,2.896,2.777,0.112328767,0.0403
0.0243,2.9,2.289,0.112328767,0.0219
0.0243,2.9,2.367,0.112328767,0.0039
0.0243,2.9,2.388,0.112328767,0.0308
0.0243,2.9,2.54,0.112328767,0.0886
0.0243,2.9,2.578,0.112328767,0.0126
0.0243,2.9,2.581,0.112328767,0.0078
0.0243,2.9,2.594,0.112328767,0.0101
0.0243,2.9,2.646,0.112328767,0.0347
0.0243,2.9,2.667,0.112328767,0.0508
0.0243,2.9,2.73,0.112328767,0.0419
0.0243,2.9,2.75,0.112328767,0.0472
0.0243,2.9,2.751,0.112328767,0.0428
0.0243,2.9,2.753,0.112328767,0.0175
0.0243,2.9,2.788,0.112328767,0.0744
0.0243,2.9,2.812,0.112328767,0.0503
0.0243,2.9,2.831,0.112328767,0.031
