c,k,s,t
0.0023,2.75,2.587,0.00273972602739726
0.0029,2.75,2.621,0.00273972602739726
0.0061,2.75,2.622,0.00273972602739726
0.0011,2.75,2.627,0.00273972602739726
0.0137,2.75,2.643,0.00273972602739726
0.0017,2.75,2.649,0.00273972602739726
0.056,2.75,2.658,0.00273972602739726
0.0044,2.75,2.678,0.00273972602739726
0.0141,2.75,2.684,0.00273972602739726
0.2311,2.75,2.758,0.00273972602739726
0.023,2.75,2.771,0.00273972602739726
0.143,2.75,2.791,0.00273972602739726
0.17,2.75,2.817,0.00273972602739726
0.169,2.75,2.872,0.00273972602739726
0.173,2.75,2.876,0.00273972602739726
0.296,2.75,2.885,0.00273972602739726
0.184,2.75,2.887,0.00273972602739726
0.1501,2.75,2.899,0.00273972602739726
0.3914,2.75,2.911,0.00273972602739726
0.213,2.75,2.916,0.00273972602739726
0.237,2.75,2.939,0.00273972602739726
0.243,2.75,2.945,0.00273972602739726
0.269,2.75,2.971,0.00273972602739726
0.423,2.75,3.061,0.00273972602739726
0.5706,2.75,3.077,0.00273972602739726
0.001,2.755,2.627,0.00273972602739726
0.0001,2.794,2.255,0.00273972602739726
0.0004,2.794,2.649,0.00273972602739726
0.0002,2.798,2.431,0.00273972602739726
0.0023,2.798,2.643,0.00273972602739726
0.095,2.798,2.791,0.00273972602739726
0.0001,2.8,1.748,0.00273972602739726
0.0001,2.8,2.01,0.00273972602739726
0.0001,2.8,2.073,0.00273972602739726
0.0001,2.8,2.308,0.00273972602739726
0.0001,2.8,2.353,0.00273972602739726
0.0001,2.8,2.408,0.00273972602739726
0.0001,2.8,2.423,0.00273972602739726
0.0002,2.8,2.431,0.00273972602739726
0.0002,2.8,2.445,0.00273972602739726
0.0001,2.8,2.509,0.00273972602739726
0.0002,2.8,2.518,0.00273972602739726
0.0001,2.8,2.541,0.00273972602739726
0.0001,2.8,2.547,0.00273972602739726
0.0057,2.8,2.565,0.00273972602739726
0.0002,2.8,2.587,0.00273972602739726
0.0004,2.8,2.621,0.00273972602739726
0.0007,2.8,2.622,0.00273972602739726
0.0004,2.8,2.627,0.00273972602739726
0.0022,2.8,2.643,0.00273972602739726
0.0002,2.8,2.649,0.00273972602739726
0.0082,2.8,2.658,0.00273972602739726
0.0007,2.8,2.678,0.00273972602739726
0.0048,2.8,2.684,0.00273972602739726
0.1797,2.8,2.758,0.00273972602739726
0.0034,2.8,2.771,0.00273972602739726
0.093,2.8,2.791,0.00273972602739726
0.0105,2.8,2.802,0.00273972602739726
0.12,2.8,2.817,0.00273972602739726
0.1201,2.8,2.872,0.00273972602739726
0.123,2.8,2.876,0.00273972602739726
0.246,2.8,2.885,0.00273972602739726
0.134,2.8,2.887,0.00273972602739726
0.1,2.8,2.899,0.00273972602739726
0.3414,2.8,2.911,0.00273972602739726
0.163,2.8,2.916,0.00273972602739726
0.187,2.8,2.939,0.00273972602739726
0.193,2.8,2.945,0.00273972602739726
0.219,2.8,2.971,0.00273972602739726
0.373,2.8,3.061,0.00273972602739726
0.5206,2.8,3.077,0.00273972602739726
0.0003,2.804,2.627,0.00273972602739726
0.0001,2.843,2.255,0.00273972602739726
0.0002,2.847,2.431,0.00273972602739726
0.0005,2.847,2.643,0.00273972602739726
0.046,2.847,2.791,0.00273972602739726
0.326,2.847,3.061,0.00273972602739726
0.0001,2.85,1.748,0.00273972602739726
0.0001,2.85,2.01,0.00273972602739726
0.0001,2.85,2.073,0.00273972602739726
0.0001,2.85,2.308,0.00273972602739726
0.0001,2.85,2.353,0.00273972602739726
0.0001,2.85,2.423,0.00273972602739726
0.0002,2.85,2.431,0.00273972602739726
0.0001,2.85,2.509,0.00273972602739726
0.0002,2.85,2.518,0.00273972602739726
0.0001,2.85,2.547,0.00273972602739726
0.0009,2.85,2.565,0.00273972602739726
0.0001,2.85,2.587,0.00273972602739726
0.0001,2.85,2.621,0.00273972602739726
0.0003,2.85,2.622,0.00273972602739726
0.0002,2.85,2.627,0.00273972602739726
0.0005,2.85,2.643,0.00273972602739726
0.0002,2.85,2.649,0.00273972602739726
0.0003,2.85,2.658,0.00273972602739726
0.0003,2.85,2.678,0.00273972602739726
0.0016,2.85,2.684,0.00273972602739726
0.128,2.85,2.758,0.00273972602739726
0.0004,2.85,2.771,0.00273972602739726
0.043,2.85,2.791,0.00273972602739726
0.0011,2.85,2.802,0.00273972602739726
0.07,2.85,2.817,0.00273972602739726
0.07,2.85,2.872,0.00273972602739726
0.073,2.85,2.876,0.00273972602739726
0.196,2.85,2.885,0.00273972602739726
0.0841,2.85,2.887,0.00273972602739726
0.0532,2.85,2.899,0.00273972602739726
0.2914,2.85,2.911,0.00273972602739726
0.113,2.85,2.916,0.00273972602739726
0.137,2.85,2.939,0.00273972602739726
0.143,2.85,2.945,0.00273972602739726
0.169,2.85,2.971,0.00273972602739726
0.323,2.85,3.061,0.00273972602739726
0.4705,2.85,3.077,0.00273972602739726
0.0002,2.853,2.627,0.00273972602739726
0.1555,2.853,3.007,0.00273972602739726
0.0001,2.892,2.255,0.00273972602739726
0.0002,2.896,2.431,0.00273972602739726
0.0003,2.896,2.643,0.00273972602739726
0.0086,2.896,2.791,0.00273972602739726
0.277,2.896,3.061,0.00273972602739726
0.0001,2.9,1.748,0.00273972602739726
0.0001,2.9,2.01,0.00273972602739726
0.0001,2.9,2.073,0.00273972602739726
0.0001,2.9,2.308,0.00273972602739726
0.0002,2.9,2.431,0.00273972602739726
0.0001,2.9,2.509,0.00273972602739726
0.0001,2.9,2.518,0.00273972602739726
0.0003,2.9,2.565,0.00273972602739726
0.0001,2.9,2.587,0.00273972602739726
0.0001,2.9,2.621,0.00273972602739726
0.0002,2.9,2.622,0.00273972602739726
0.0002,2.9,2.627,0.00273972602739726
0.0003,2.9,2.643,0.00273972602739726
0.0001,2.9,2.649,0.00273972602739726
0.0001,2.9,2.658,0.00273972602739726
0.0002,2.9,2.678,0.00273972602739726
0.0008,2.9,2.684,0.00273972602739726
0.0836,2.9,2.758,0.00273972602739726
0.0001,2.9,2.771,0.00273972602739726
0.0079,2.9,2.791,0.00273972602739726
0.0003,2.9,2.802,0.00273972602739726
0.0273,2.9,2.817,0.00273972602739726
0.0271,2.9,2.872,0.00273972602739726
0.025,2.9,2.876,0.00273972602739726
0.146,2.9,2.885,0.00273972602739726
0.0383,2.9,2.887,0.00273972602739726
0.0128,2.9,2.899,0.00273972602739726
0.2414,2.9,2.911,0.00273972602739726
0.063,2.9,2.916,0.00273972602739726
0.087,2.9,2.939,0.00273972602739726
0.093,2.9,2.945,0.00273972602739726
0.119,2.9,2.971,0.00273972602739726
0.273,2.9,3.061,0.00273972602739726
0.4206,2.9,3.077,0.00273972602739726
0.0002,2.903,2.627,0.00273972602739726
0.1053,2.903,3.007,0.00273972602739726
0.0002,2.946,2.431,0.00273972602739726
0.0002,2.946,2.643,0.00273972602739726
0.0009,2.946,2.791,0.00273972602739726
0.227,2.946,3.061,0.00273972602739726
0.0001,2.95,1.748,0.00273972602739726
0.0001,2.95,2.073,0.00273972602739726
0.0001,2.95,2.308,0.00273972602739726
0.0002,2.95,2.431,0.00273972602739726
0.0001,2.95,2.509,0.00273972602739726
0.0003,2.95,2.565,0.00273972602739726
0.0001,2.95,2.621,0.00273972602739726
0.0002,2.95,2.622,0.00273972602739726
0.0002,2.95,2.627,0.00273972602739726
0.0002,2.95,2.643,0.00273972602739726
0.0001,2.95,2.649,0.00273972602739726
0.0001,2.95,2.678,0.00273972602739726
0.0004,2.95,2.684,0.00273972602739726
0.0515,2.95,2.758,0.00273972602739726
0.0001,2.95,2.771,0.00273972602739726
0.0007,2.95,2.791,0.00273972602739726
0.0001,2.95,2.802,0.00273972602739726
0.0064,2.95,2.817,0.00273972602739726
0.0054,2.95,2.872,0.00273972602739726
0.004,2.95,2.876,0.00273972602739726
0.096,2.95,2.885,0.00273972602739726
0.0052,2.95,2.887,0.00273972602739726
0.0017,2.95,2.899,0.00273972602739726
0.1916,2.95,2.911,0.00273972602739726
0.0192,2.95,2.916,0.00273972602739726
0.0039,2.95,2.93,0.00273972602739726
0.037,2.95,2.939,0.00273972602739726
0.043,2.95,2.945,0.00273972602739726
0.069,2.95,2.971,0.00273972602739726
0.223,2.95,3.061,0.00273972602739726
0.3705,2.95,3.077,0.00273972602739726
0.0002,2.952,2.627,0.00273972602739726
0.0033,2.952,2.93,0.00273972602739726
0.0557,2.952,3.007,0.00273972602739726
0.0001,3,1.748,0.00273972602739726
0.0001,3,2.073,0.00273972602739726
0.0001,3,2.308,0.00273972602739726
0.0002,3,2.431,0.00273972602739726
0.0001,3,2.509,0.00273972602739726
0.0001,3,2.565,0.00273972602739726
0.0001,3,2.621,0.00273972602739726
0.0002,3,2.622,0.00273972602739726
0.0001,3,2.627,0.00273972602739726
0.0002,3,2.643,0.00273972602739726
0.0001,3,2.649,0.00273972602739726
0.0001,3,2.678,0.00273972602739726
0.0002,3,2.684,0.00273972602739726
0.0207,3,2.758,0.00273972602739726
0.0001,3,2.771,0.00273972602739726
0.0001,3,2.791,0.00273972602739726
0.0001,3,2.802,0.00273972602739726
0.001,3,2.817,0.00273972602739726
0.001,3,2.872,0.00273972602739726
0.0007,3,2.876,0.00273972602739726
0.046,3,2.885,0.00273972602739726
0.0004,3,2.887,0.00273972602739726
0.0006,3,2.899,0.00273972602739726
0.1416,3,2.911,0.00273972602739726
0.0027,3,2.916,0.00273972602739726
0.0004,3,2.93,0.00273972602739726
0.004,3,2.939,0.00273972602739726
0.0044,3,2.945,0.00273972602739726
0.0199,3,2.971,0.00273972602739726
0.0031,3,2.988,0.00273972602739726
0.0134,3,3.007,0.00273972602739726
0.173,3,3.061,0.00273972602739726
0.3203,3,3.077,0.00273972602739726
0.0002,3.044,2.431,0.00273972602739726
0.0002,3.044,2.643,0.00273972602739726
0.0001,3.044,2.791,0.00273972602739726
0.129,3.044,3.061,0.00273972602739726
0.0001,3.05,2.627,0.00273972602739726
0.0002,3.05,2.93,0.00273972602739726
0.0003,3.05,2.988,0.00273972602739726
0.0011,3.05,3.007,0.00273972602739726
0.0001,3.1,1.748,0.00273972602739726
0.0001,3.1,2.073,0.00273972602739726
0.0001,3.1,2.308,0.00273972602739726
0.0001,3.1,2.431,0.00273972602739726
0.0001,3.1,2.509,0.00273972602739726
0.0001,3.1,2.565,0.00273972602739726
0.0002,3.1,2.622,0.00273972602739726
0.0001,3.1,2.627,0.00273972602739726
0.0001,3.1,2.643,0.00273972602739726
0.0001,3.1,2.678,0.00273972602739726
0.0023,3.1,2.758,0.00273972602739726
0.0001,3.1,2.771,0.00273972602739726
0.0001,3.1,2.802,0.00273972602739726
0.0002,3.1,2.817,0.00273972602739726
0.0001,3.1,2.872,0.00273972602739726
0.0001,3.1,2.876,0.00273972602739726
0.0012,3.1,2.885,0.00273972602739726
0.0001,3.1,2.887,0.00273972602739726
0.0002,3.1,2.899,0.00273972602739726
0.0476,3.1,2.911,0.00273972602739726
0.0002,3.1,2.916,0.00273972602739726
0.0001,3.1,2.93,0.00273972602739726
0.0002,3.1,2.939,0.00273972602739726
0.0002,3.1,2.945,0.00273972602739726
0.0003,3.1,2.971,0.00273972602739726
0.0001,3.1,2.988,0.00273972602739726
0.0003,3.1,3.007,0.00273972602739726
0.073,3.1,3.061,0.00273972602739726
0.2204,3.1,3.077,0.00273972602739726
0.0001,3.142,2.431,0.00273972602739726
0.0001,3.142,2.643,0.00273972602739726
0.0001,3.142,2.791,0.00273972602739726
0.0345,3.142,3.061,0.00273972602739726
0.0001,3.149,2.627,0.00273972602739726
0.0001,3.149,2.93,0.00273972602739726
0.0001,3.149,2.988,0.00273972602739726
0.0001,3.149,3.007,0.00273972602739726
0.0001,3.2,1.748,0.00273972602739726
0.0001,3.2,2.073,0.00273972602739726
0.0001,3.2,2.308,0.00273972602739726
0.0001,3.2,2.431,0.00273972602739726
0.0001,3.2,2.509,0.00273972602739726
0.0001,3.2,2.565,0.00273972602739726
0.0001,3.2,2.622,0.00273972602739726
0.0001,3.2,2.627,0.00273972602739726
0.0001,3.2,2.643,0.00273972602739726
0.0001,3.2,2.678,0.00273972602739726
0.0003,3.2,2.758,0.00273972602739726
0.0001,3.2,2.771,0.00273972602739726
0.0001,3.2,2.817,0.00273972602739726
0.0001,3.2,2.872,0.00273972602739726
0.0001,3.2,2.876,0.00273972602739726
0.0002,3.2,2.885,0.00273972602739726
0.0001,3.2,2.887,0.00273972602739726
0.0001,3.2,2.899,0.00273972602739726
0.0027,3.2,2.911,0.00273972602739726
0.0002,3.2,2.916,0.00273972602739726
0.0001,3.2,2.93,0.00273972602739726
0.0001,3.2,2.939,0.00273972602739726
0.0001,3.2,2.945,0.00273972602739726
0.0001,3.2,2.971,0.00273972602739726
0.0001,3.2,2.988,0.00273972602739726
0.0001,3.2,3.007,0.00273972602739726
0.0092,3.2,3.061,0.00273972602739726
0.1223,3.2,3.077,0.00273972602739726
0.0001,3.24,2.431,0.00273972602739726
0.0001,3.24,2.643,0.00273972602739726
0.0001,3.24,2.791,0.00273972602739726
0.0018,3.24,3.061,0.00273972602739726
0.0001,3.247,2.627,0.00273972602739726
0.0001,3.247,2.93,0.00273972602739726
0.0001,3.247,2.988,0.00273972602739726
0.0001,3.247,3.007,0.00273972602739726
0.0001,3.3,2.073,0.00273972602739726
0.0001,3.3,2.308,0.00273972602739726
0.0001,3.3,2.431,0.00273972602739726
0.0001,3.3,2.509,0.00273972602739726
0.0001,3.3,2.565,0.00273972602739726
0.0001,3.3,2.627,0.00273972602739726
0.0001,3.3,2.643,0.00273972602739726
0.0001,3.3,2.678,0.00273972602739726
0.0003,3.3,2.758,0.00273972602739726
0.0001,3.3,2.771,0.00273972602739726
0.0001,3.3,2.817,0.00273972602739726
0.0001,3.3,2.872,0.00273972602739726
0.0001,3.3,2.876,0.00273972602739726
0.0001,3.3,2.887,0.00273972602739726
0.0001,3.3,2.899,0.00273972602739726
0.0005,3.3,2.911,0.00273972602739726
0.0001,3.3,2.916,0.00273972602739726
0.0001,3.3,2.93,0.00273972602739726
0.0001,3.3,2.939,0.00273972602739726
0.0001,3.3,2.945,0.00273972602739726
0.0001,3.3,2.971,0.00273972602739726
0.0001,3.3,2.988,0.00273972602739726
0.0001,3.3,3.007,0.00273972602739726
0.0004,3.3,3.061,0.00273972602739726
0.0349,3.3,3.077,0.00273972602739726
0.0001,3.345,2.627,0.00273972602739726
0.0001,3.345,2.93,0.00273972602739726
0.0001,3.345,2.988,0.00273972602739726
0.0001,3.345,3.007,0.00273972602739726
0.0001,3.4,2.073,0.00273972602739726
0.0001,3.4,2.308,0.00273972602739726
0.0001,3.4,2.431,0.00273972602739726
0.0001,3.4,2.509,0.00273972602739726
0.0001,3.4,2.565,0.00273972602739726
0.0001,3.4,2.627,0.00273972602739726
0.0001,3.4,2.643,0.00273972602739726
0.0001,3.4,2.678,0.00273972602739726
0.0003,3.4,2.758,0.00273972602739726
0.0001,3.4,2.771,0.00273972602739726
0.0001,3.4,2.817,0.00273972602739726
0.0001,3.4,2.872,0.00273972602739726
0.0001,3.4,2.876,0.00273972602739726
0.0001,3.4,2.887,0.00273972602739726
0.0001,3.4,2.899,0.00273972602739726
0.0002,3.4,2.911,0.00273972602739726
0.0001,3.4,2.916,0.00273972602739726
0.0001,3.4,2.93,0.00273972602739726
0.0001,3.4,2.939,0.00273972602739726
0.0001,3.4,2.945,0.00273972602739726
0.0001,3.4,2.971,0.00273972602739726
0.0001,3.4,2.988,0.00273972602739726
0.0001,3.4,3.007,0.00273972602739726
0.0002,3.4,3.061,0.00273972602739726
0.0035,3.4,3.077,0.00273972602739726
0.0001,3.444,2.627,0.00273972602739726
0.0001,3.444,2.93,0.00273972602739726
0.0001,3.444,2.988,0.00273972602739726
0.0001,3.5,2.073,0.00273972602739726
0.0001,3.5,2.308,0.00273972602739726
0.0001,3.5,2.431,0.00273972602739726
0.0001,3.5,2.509,0.00273972602739726
0.0001,3.5,2.565,0.00273972602739726
0.0001,3.5,2.627,0.00273972602739726
0.0001,3.5,2.643,0.00273972602739726
0.0003,3.5,2.758,0.00273972602739726
0.0001,3.5,2.817,0.00273972602739726
0.0001,3.5,2.899,0.00273972602739726
0.0001,3.5,2.93,0.00273972602739726
0.0001,3.5,2.945,0.00273972602739726
0.0001,3.5,2.971,0.00273972602739726
0.0001,3.5,3.007,0.00273972602739726
0.0002,3.5,3.061,0.00273972602739726
0.0001,3.5,3.077,0.00273972602739726
0.1115,3.5,3.611,0.00273972602739726
0.0001,3.6,2.073,0.00273972602739726
0.0001,3.6,2.308,0.00273972602739726
0.0001,3.6,2.431,0.00273972602739726
0.0001,3.6,2.509,0.00273972602739726
0.0001,3.6,2.565,0.00273972602739726
0.0001,3.6,2.643,0.00273972602739726
0.0003,3.6,2.758,0.00273972602739726
0.0001,3.6,2.817,0.00273972602739726
0.0378,3.6,3.611,0.00273972602739726
0.5289,3.6,4.128,0.00273972602739726
0.007,3.7,3.611,0.00273972602739726
0.0013,3.8,3.611,0.00273972602739726
0.014,3.8,3.795,0.00273972602739726
0.0002,3.9,3.611,0.00273972602739726
0.0003,3.9,3.795,0.00273972602739726
0.0041,3.9,3.863,0.00273972602739726
0.0001,4,3.611,0.00273972602739726
0.0001,4,3.795,0.00273972602739726
0.0003,4,3.863,0.00273972602739726
0.0001,4.1,3.611,0.00273972602739726
0.0001,4.1,3.795,0.00273972602739726
0.0001,4.1,3.863,0.00273972602739726
0.0215,4.1,4.104,0.00273972602739726
0.0138,4.1,4.105,0.00273972602739726
0.0337,4.1,4.128,0.00273972602739726
0.0001,4.2,3.611,0.00273972602739726
0.0001,4.2,3.795,0.00273972602739726
0.0001,4.2,3.863,0.00273972602739726
0.0014,4.2,4.104,0.00273972602739726
0.0007,4.2,4.105,0.00273972602739726
0.0018,4.2,4.128,0.00273972602739726
0.0001,4.3,3.611,0.00273972602739726
0.0001,4.3,3.795,0.00273972602739726
0.0001,4.3,3.863,0.00273972602739726
0.0001,4.3,4.104,0.00273972602739726
0.0002,4.3,4.105,0.00273972602739726
0.0001,4.3,4.128,0.00273972602739726
0.0001,4.4,3.611,0.00273972602739726
0.0001,4.4,3.795,0.00273972602739726
0.0001,4.4,3.863,0.00273972602739726
0.0001,4.4,4.104,0.00273972602739726
0.0001,4.4,4.105,0.00273972602739726
0.0001,4.4,4.128,0.00273972602739726
0.0001,4.5,3.611,0.00273972602739726
0.0001,4.5,3.795,0.00273972602739726
0.0001,4.5,4.104,0.00273972602739726
0.0001,4.5,4.105,0.00273972602739726
0.0001,4.5,4.128,0.00273972602739726
0.0001,4.6,3.611,0.00273972602739726
0.0001,4.6,3.795,0.00273972602739726
0.0001,4.6,4.104,0.00273972602739726
0.0001,4.6,4.105,0.00273972602739726
0.0001,4.6,4.128,0.00273972602739726
0.254,1.8,1.904,0.00547945205479452
0.314,1.8,1.959,0.00547945205479452
0.392,1.8,2.032,0.00547945205479452
0.4123,1.8,2.05,0.00547945205479452
0.4232,1.8,2.059,0.00547945205479452
0.6994,1.8,2.316,0.00547945205479452
0.204,1.85,1.904,0.00547945205479452
0.264,1.85,1.959,0.00547945205479452
0.2955,1.85,1.988,0.00547945205479452
0.343,1.85,2.032,0.00547945205479452
0.3623,1.85,2.05,0.00547945205479452
0.372,1.85,2.059,0.00547945205479452
0.5004,1.85,2.178,0.00547945205479452
0.6494,1.85,2.316,0.00547945205479452
0.154,1.9,1.904,0.00547945205479452
0.214,1.9,1.959,0.00547945205479452
0.245,1.9,1.988,0.00547945205479452
0.292,1.9,2.032,0.00547945205479452
0.3128,1.9,2.05,0.00547945205479452
0.3227,1.9,2.059,0.00547945205479452
0.4505,1.9,2.178,0.00547945205479452
0.5996,1.9,2.316,0.00547945205479452
0.39,1.908,2.177,0.00547945205479452
0.104,1.95,1.904,0.00547945205479452
0.115,1.95,1.914,0.00547945205479452
0.1345,1.95,1.932,0.00547945205479452
0.164,1.95,1.959,0.00547945205479452
0.196,1.95,1.988,0.00547945205479452
0.242,1.95,2.032,0.00547945205479452
0.251,1.95,2.04,0.00547945205479452
0.2624,1.95,2.05,0.00547945205479452
0.2727,1.95,2.059,0.00547945205479452
0.4003,1.95,2.178,0.00547945205479452
0.5496,1.95,2.316,0.00547945205479452
0.341,1.957,2.177,0.00547945205479452
0.054,2,1.904,0.00547945205479452
0.065,2,1.914,0.00547945205479452
0.084,2,1.932,0.00547945205479452
0.114,2,1.959,0.00547945205479452
0.145,2,1.988,0.00547945205479452
0.192,2,2.032,0.00547945205479452
0.201,2,2.04,0.00547945205479452
0.2126,2,2.05,0.00547945205479452
0.2227,2,2.059,0.00547945205479452
0.2882,2,2.12,0.00547945205479452
0.3505,2,2.178,0.00547945205479452
0.4995,2,2.316,0.00547945205479452
0.292,2.006,2.177,0.00547945205479452
0.0156,2.05,1.904,0.00547945205479452
0.0245,2.05,1.914,0.00547945205479452
0.0351,2.05,1.932,0.00547945205479452
0.064,2.05,1.959,0.00547945205479452
0.0968,2.05,1.988,0.00547945205479452
0.142,2.05,2.032,0.00547945205479452
0.151,2.05,2.04,0.00547945205479452
0.1628,2.05,2.05,0.00547945205479452
0.1726,2.05,2.059,0.00547945205479452
0.2386,2.05,2.12,0.00547945205479452
0.3007,2.05,2.178,0.00547945205479452
0.4005,2.05,2.271,0.00547945205479452
0.4494,2.05,2.316,0.00547945205479452
0.374,2.05,2.385,0.00547945205479452
0.652,2.05,2.659,0.00547945205479452
0.7676,2.05,2.771,0.00547945205479452
0.909,2.05,2.912,0.00547945205479452
0.243,2.055,2.177,0.00547945205479452
0.292,2.055,2.223,0.00547945205479452
0.0044,2.1,1.904,0.00547945205479452
0.0068,2.1,1.914,0.00547945205479452
0.0028,2.1,1.932,0.00547945205479452
0.0172,2.1,1.959,0.00547945205479452
0.0471,2.1,1.988,0.00547945205479452
0.092,2.1,2.032,0.00547945205479452
0.101,2.1,2.04,0.00547945205479452
0.114,2.1,2.05,0.00547945205479452
0.122,2.1,2.059,0.00547945205479452
0.1888,2.1,2.12,0.00547945205479452
0.224,2.1,2.154,0.00547945205479452
0.2507,2.1,2.178,0.00547945205479452
0.29,2.1,2.215,0.00547945205479452
0.2043,2.1,2.267,0.00547945205479452
0.3503,2.1,2.271,0.00547945205479452
0.3995,2.1,2.316,0.00547945205479452
0.324,2.1,2.385,0.00547945205479452
0.602,2.1,2.659,0.00547945205479452
0.716,2.1,2.771,0.00547945205479452
0.859,2.1,2.912,0.00547945205479452
0.194,2.104,2.177,0.00547945205479452
0.243,2.104,2.223,0.00547945205479452
0.0142,2.15,1.897,0.00547945205479452
0.0011,2.15,1.904,0.00547945205479452
0.0016,2.15,1.914,0.00547945205479452
0.0005,2.15,1.932,0.00547945205479452
0.0017,2.15,1.959,0.00547945205479452
0.0094,2.15,1.988,0.00547945205479452
0.0503,2.15,2.032,0.00547945205479452
0.051,2.15,2.04,0.00547945205479452
0.0694,2.15,2.05,0.00547945205479452
0.074,2.15,2.059,0.00547945205479452
0.1391,2.15,2.12,0.00547945205479452
0.174,2.15,2.154,0.00547945205479452
0.2006,2.15,2.178,0.00547945205479452
0.24,2.15,2.215,0.00547945205479452
0.1543,2.15,2.267,0.00547945205479452
0.3008,2.15,2.271,0.00547945205479452
0.3495,2.15,2.316,0.00547945205479452
0.274,2.15,2.385,0.00547945205479452
0.552,2.15,2.659,0.00547945205479452
0.666,2.15,2.771,0.00547945205479452
0.809,2.15,2.912,0.00547945205479452
0.145,2.153,2.177,0.00547945205479452
0.194,2.153,2.223,0.00547945205479452
0.401,2.153,2.419,0.00547945205479452
0.148,2.156,2.267,0.00547945205479452
0.546,2.156,2.659,0.00547945205479452
0.716,2.16,2.775,0.00547945205479452
0.006,2.2,1.897,0.00547945205479452
0.0005,2.2,1.904,0.00547945205479452
0.0003,2.2,1.914,0.00547945205479452
0.0001,2.2,1.932,0.00547945205479452
0.0002,2.2,1.959,0.00547945205479452
0.0009,2.2,1.988,0.00547945205479452
0.0199,2.2,2.032,0.00547945205479452
0.0073,2.2,2.04,0.00547945205479452
0.0268,2.2,2.05,0.00547945205479452
0.0254,2.2,2.059,0.00547945205479452
0.0905,2.2,2.12,0.00547945205479452
0.124,2.2,2.154,0.00547945205479452
0.098,2.2,2.177,0.00547945205479452
